id,slug,name,description,upgradedName,upgradedDescription,character,pool,type,cost,rarity,image,portraitUrl,sourceUrl,sortCost,source,source_url,fetched_at_utc
192-feral,feral,Feral,"The first time you play a 0 Energy Attack each turn, return it to your Hand.",Feral+,Cost changes from 2 to 1,Defect,Defect,Power,2,Uncommon,/media/cards-webp/feral.webp,/media/card-portraits/defect/feral.webp,https://sts2.untapped.gg/en/cards/feral,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
193-fetch,fetch,Fetch,"Osty deals 3 damage. If this is the first time this card has been played this turn, draw 1 card.",Fetch+,"Osty deals 6 damage. If this is the first time this card has been played this turn, draw 1 card.",Necrobinder,Necrobinder,Attack,0,Uncommon,/media/cards-webp/fetch.webp,/media/card-portraits/necrobinder/fetch.webp,https://sts2.untapped.gg/en/cards/fetch,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
194-fiend-fire,fiend_fire,Fiend Fire,Exhaust your Hand. Deal 7 damage for each card Exhausted. Exhaust.,Fiend Fire+,Exhaust your Hand. Deal 10 damage for each card Exhausted. Exhaust.,Ironclad,Ironclad,Attack,2,Rare,/media/cards-webp/fiend_fire.webp,/media/card-portraits/ironclad/fiend_fire.webp,https://sts2.untapped.gg/en/cards/fiend_fire,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
195-fight-me-,fight_me,Fight Me!,Deal 5 damage twice. Gain 2 Strength. The enemy gains 1 Strength.,Fight Me!+,Deal 6 damage twice. Gain 3 Strength. The enemy gains 1 Strength.,Ironclad,Ironclad,Attack,2,Uncommon,/media/cards-webp/fight_me.webp,/media/card-portraits/ironclad/fight_me.webp,https://sts2.untapped.gg/en/cards/fight_me,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
196-fight-through,fight_through,Fight Through,Gain 13 Block. Add 2 Wounds into your Discard Pile.,Fight Through+,Gain 17 Block. Add 2 Wounds into your Discard Pile.,Defect,Defect,Skill,1,Uncommon,/media/cards-webp/fight_through.webp,/media/card-portraits/defect/fight_through.webp,https://sts2.untapped.gg/en/cards/fight_through,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
197-finesse,finesse,Finesse,Gain 4 Block. Draw 1 card.,Finesse+,Gain 7 Block. Draw 1 card.,Colorless,Colorless,Skill,0,Uncommon,/media/cards-webp/finesse.webp,/media/card-portraits/colorless/finesse.webp,https://sts2.untapped.gg/en/cards/finesse,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
198-finisher,finisher,Finisher,Deal 6 damage for each Attack already played this turn.,Finisher+,Deal 8 damage for each Attack already played this turn.,Silent,Silent,Attack,1,Uncommon,/media/cards-webp/finisher.webp,/media/card-portraits/silent/finisher.webp,https://sts2.untapped.gg/en/cards/finisher,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
199-fisticuffs,fisticuffs,Fisticuffs,Deal 7 damage. Gain Block equal to damage dealt.,Fisticuffs+,Deal 9 damage. Gain Block equal to damage dealt.,Colorless,Colorless,Attack,1,Uncommon,/media/cards-webp/fisticuffs.webp,/media/card-portraits/colorless/fisticuffs.webp,https://sts2.untapped.gg/en/cards/fisticuffs,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
200-flak-cannon,flak_cannon,Flak Cannon,Exhaust ALL your Status cards. Deal 8 damage to a random enemy for each card Exhausted.,Flak Cannon+,Exhaust ALL your Status cards. Deal 11 damage to a random enemy for each card Exhausted.,Defect,Defect,Attack,2,Rare,/media/cards-webp/flak_cannon.webp,/media/card-portraits/defect/flak_cannon.webp,https://sts2.untapped.gg/en/cards/flak_cannon,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
201-flame-barrier,flame_barrier,Flame Barrier,"Gain 12 Block. Whenever you are attacked this turn, deal 4 damage back.",Flame Barrier+,"Gain 16 Block. Whenever you are attacked this turn, deal 6 damage back.",Ironclad,Ironclad,Skill,2,Uncommon,/media/cards-webp/flame_barrier.webp,/media/card-portraits/ironclad/flame_barrier.webp,https://sts2.untapped.gg/en/cards/flame_barrier,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
202-flanking,flanking,Flanking,The enemy takes double damage from other players this turn.,Flanking+,Cost changes from 2 to 1,Silent,Silent,Skill,2,Uncommon,/media/cards-webp/flanking.webp,/media/card-portraits/silent/flanking.webp,https://sts2.untapped.gg/en/cards/flanking,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
203-flash-of-steel,flash_of_steel,Flash of Steel,Deal 5 damage. Draw 1 card.,Flash of Steel+,Deal 8 damage. Draw 1 card.,Colorless,Colorless,Attack,0,Uncommon,/media/cards-webp/flash_of_steel.webp,/media/card-portraits/colorless/flash_of_steel.webp,https://sts2.untapped.gg/en/cards/flash_of_steel,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
204-flatten,flatten,Flatten,Osty deals 12 damage. This card costs 0 Energy if Osty has attacked this turn.,Flatten+,Osty deals 16 damage. This card costs 0 Energy if Osty has attacked this turn.,Necrobinder,Necrobinder,Attack,2,Common,/media/cards-webp/flatten.webp,/media/card-portraits/necrobinder/flatten.webp,https://sts2.untapped.gg/en/cards/flatten,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
205-flechettes,flechettes,Flechettes,Deal 5 damage for each Skill in your Hand.,Flechettes+,Deal 7 damage for each Skill in your Hand.,Silent,Silent,Attack,1,Uncommon,/media/cards-webp/flechettes.webp,/media/card-portraits/silent/flechettes.webp,https://sts2.untapped.gg/en/cards/flechettes,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
206-flick-flack,flick_flack,Flick-Flack,Sly. Deal 7 damage to ALL enemies.,Flick-Flack+,Sly. Deal 9 damage to ALL enemies.,Silent,Silent,Attack,1,Common,/media/cards-webp/flick_flack.webp,/media/card-portraits/silent/flick_flack.webp,https://sts2.untapped.gg/en/cards/flick_flack,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
207-focused-strike,focused_strike,Focused Strike,Deal 9 damage. Gain 1 Focus this turn.,Focused Strike+,Deal 11 damage. Gain 2 Focus this turn.,Defect,Defect,Attack,1,Common,/media/cards-webp/focused_strike.webp,/media/card-portraits/defect/focused_strike.webp,https://sts2.untapped.gg/en/cards/focused_strike,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
208-follow-through,follow_through,Follow Through,"Deal 6 damage to ALL enemies. If the last card you played this turn was a Skill, apply 1 Weak to ALL enemies.",Follow Through+,"Deal 8 damage to ALL enemies. If the last card you played this turn was a Skill, apply 2 Weak to ALL enemies.",Silent,Silent,Attack,1,Uncommon,/media/cards-webp/follow_through.webp,/media/card-portraits/silent/follow_through.webp,https://sts2.untapped.gg/en/cards/follow_through,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
209-folly,folly,Folly,Unplayable. Innate. Eternal.,,,Colorless,Curse,Curse,N/A,Curse,/media/cards-webp/folly.webp,/media/card-portraits/curse/folly.webp,https://sts2.untapped.gg/en/cards/folly,999,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
210-footwork,footwork,Footwork,Gain 2 Dexterity.,Footwork+,Gain 3 Dexterity.,Silent,Silent,Power,1,Uncommon,/media/cards-webp/footwork.webp,/media/card-portraits/silent/footwork.webp,https://sts2.untapped.gg/en/cards/footwork,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
211-forbidden-grimoire,forbidden_grimoire,Forbidden Grimoire,"At the end of combat, you may remove a card from your Deck. Eternal.",Forbidden Grimoire+,Cost changes from 2 to 1,Necrobinder,Necrobinder,Power,2,Ancient,/media/cards-webp/forbidden_grimoire.webp,/media/card-portraits/necrobinder/forbidden_grimoire.webp,https://sts2.untapped.gg/en/cards/forbidden_grimoire,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
212-foregone-conclusion,foregone_conclusion,Foregone Conclusion,"Next turn, put 2 cards from your Draw Pile into your Hand.",Foregone Conclusion+,"Next turn, put 3 cards from your Draw Pile into your Hand.",Regent,Regent,Skill,1,Rare,/media/cards-webp/foregone_conclusion.webp,/media/card-portraits/regent/foregone_conclusion.webp,https://sts2.untapped.gg/en/cards/foregone_conclusion,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
213-forgotten-ritual,forgotten_ritual,Forgotten Ritual,"If you Exhausted a card this turn, gain 3 Energy.",Forgotten Ritual+,"If you Exhausted a card this turn, gain 4 Energy.",Ironclad,Ironclad,Skill,1,Uncommon,/media/cards-webp/forgotten_ritual.webp,/media/card-portraits/ironclad/forgotten_ritual.webp,https://sts2.untapped.gg/en/cards/forgotten_ritual,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
214-frantic-escape,frantic_escape,Frantic Escape,Get farther away. Increase Sandpit by 1. Increase the cost of this card by 1.,,,Colorless,Status,Status,1,Status,/media/cards-webp/frantic_escape.webp,/media/card-portraits/status/frantic_escape.webp,https://sts2.untapped.gg/en/cards/frantic_escape,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
215-friendship,friendship,Friendship,Lose 2 Strength. Gain 1 Energy at the start of each turn.,Friendship+,Lose 1 Strength. Gain 1 Energy at the start of each turn.,Necrobinder,Necrobinder,Power,1,Uncommon,/media/cards-webp/friendship.webp,/media/card-portraits/necrobinder/friendship.webp,https://sts2.untapped.gg/en/cards/friendship,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
216-ftl,ftl,FTL,"Deal 5 damage. If you have played fewer than 3 cards this turn, draw 1 card.",FTL+,"Deal 6 damage. If you have played fewer than 4 cards this turn, draw 1 card.",Defect,Defect,Attack,0,Uncommon,/media/cards-webp/ftl.webp,/media/card-portraits/defect/ftl.webp,https://sts2.untapped.gg/en/cards/ftl,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
217-fuel,fuel,Fuel,Gain 1 Colorless Energy. Draw 1 card. Exhaust.,Fuel+,Gain 1 Colorless Energy. Draw 2 cards. Exhaust.,Colorless,Colorless,Skill,0,Token,/media/cards-webp/fuel.webp,/media/card-portraits/token/fuel.webp,https://sts2.untapped.gg/en/cards/fuel,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
218-furnace,furnace,Furnace,"At the start of your turn, Forge 4.",Furnace+,"At the start of your turn, Forge 6.",Regent,Regent,Power,1,Uncommon,/media/cards-webp/furnace.webp,/media/card-portraits/regent/furnace.webp,https://sts2.untapped.gg/en/cards/furnace,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
219-fusion,fusion,Fusion,Channel 1 Plasma.,Fusion+,Cost changes from 2 to 1,Defect,Defect,Skill,2,Uncommon,/media/cards-webp/fusion.webp,/media/card-portraits/defect/fusion.webp,https://sts2.untapped.gg/en/cards/fusion,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
220-gamma-blast,gamma_blast,Gamma Blast,Deal 13 damage. Apply 2 Weak. Apply 2 Vulnerable.,Gamma Blast+,Deal 18 damage. Apply 2 Weak. Apply 2 Vulnerable.,Regent,Regent,Attack,0,Uncommon,/media/cards-webp/gamma_blast.webp,/media/card-portraits/regent/gamma_blast.webp,https://sts2.untapped.gg/en/cards/gamma_blast,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
221-gang-up,gang_up,Gang Up,Deal 5 damage. Deals 5 additional damage for each time another player has attacked the enemy this turn.,Gang Up+,Deal 5 damage. Deals 7 additional damage for each time another player has attacked the enemy this turn.,Colorless,Colorless,Attack,1,Uncommon,/media/cards-webp/gang_up.webp,/media/card-portraits/colorless/gang_up.webp,https://sts2.untapped.gg/en/cards/gang_up,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
222-gather-light,gather_light,Gather Light,Gain 7 Block. Gain 1 Star Energy.,Gather Light+,Gain 10 Block. Gain 1 Star Energy.,Regent,Regent,Skill,1,Common,/media/cards-webp/gather_light.webp,/media/card-portraits/regent/gather_light.webp,https://sts2.untapped.gg/en/cards/gather_light,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
223-genesis,genesis,Genesis,"At the start of your turn, gain 2 Star Energy.",Genesis+,"At the start of your turn, gain 3 Star Energy.",Regent,Regent,Power,2,Rare,/media/cards-webp/genesis.webp,/media/card-portraits/regent/genesis.webp,https://sts2.untapped.gg/en/cards/genesis,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
224-genetic-algorithm,genetic_algorithm,Genetic Algorithm,Gain 1 Block. Permanently increase this card's Block by 3. Exhaust.,Genetic Algorithm+,Gain 1 Block. Permanently increase this card's Block by 4. Exhaust.,Defect,Defect,Skill,1,Rare,/media/cards-webp/genetic_algorithm.webp,/media/card-portraits/defect/genetic_algorithm.webp,https://sts2.untapped.gg/en/cards/genetic_algorithm,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
225-giant-rock,giant_rock,Giant Rock,Deal 16 damage.,Giant Rock+,Deal 20 damage.,Colorless,Colorless,Attack,1,Token,/media/cards-webp/giant_rock.webp,/media/card-portraits/token/giant_rock.webp,https://sts2.untapped.gg/en/cards/giant_rock,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
226-glacier,glacier,Glacier,Gain 6 Block. Channel 2 Frost.,Glacier+,Gain 9 Block. Channel 2 Frost.,Defect,Defect,Skill,2,Uncommon,/media/cards-webp/glacier.webp,/media/card-portraits/defect/glacier.webp,https://sts2.untapped.gg/en/cards/glacier,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
227-glasswork,glasswork,Glasswork,Gain 5 Block. Channel 1 Glass.,Glasswork+,Gain 8 Block. Channel 1 Glass.,Defect,Defect,Skill,1,Uncommon,/media/cards-webp/glasswork.webp,/media/card-portraits/defect/glasswork.webp,https://sts2.untapped.gg/en/cards/glasswork,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
228-glimmer,glimmer,Glimmer,Draw 3 cards. Put 1 card from your Hand on top of your Draw Pile.,Glimmer+,Draw 4 cards. Put 1 card from your Hand on top of your Draw Pile.,Regent,Regent,Skill,1,Uncommon,/media/cards-webp/glimmer.webp,/media/card-portraits/regent/glimmer.webp,https://sts2.untapped.gg/en/cards/glimmer,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
229-glimpse-beyond,glimpse_beyond,Glimpse Beyond,ALL players add 3 Souls into their Draw Pile. Exhaust.,Glimpse Beyond+,ALL players add 4 Souls into their Draw Pile. Exhaust.,Necrobinder,Necrobinder,Skill,1,Rare,/media/cards-webp/glimpse_beyond.webp,/media/card-portraits/necrobinder/glimpse_beyond.webp,https://sts2.untapped.gg/en/cards/glimpse_beyond,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
230-glitterstream,glitterstream,Glitterstream,"Gain 11 Block. Next turn, gain 4 Block.",Glitterstream+,"Gain 13 Block. Next turn, gain 6 Block.",Regent,Regent,Skill,2,Common,/media/cards-webp/glitterstream.webp,/media/card-portraits/regent/glitterstream.webp,https://sts2.untapped.gg/en/cards/glitterstream,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
231-glow,glow,Glow,Gain 1 Star Energy. Draw 2 cards.,Glow+,Gain 2 Star Energy. Draw 2 cards.,Regent,Regent,Skill,1,Common,/media/cards-webp/glow.webp,/media/card-portraits/regent/glow.webp,https://sts2.untapped.gg/en/cards/glow,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
232-go-for-the-eyes,go_for_the_eyes,Go for the Eyes,"Deal 3 damage. If the enemy intends to attack, apply 1 Weak.",Go for the Eyes+,"Deal 4 damage. If the enemy intends to attack, apply 2 Weak.",Defect,Defect,Attack,0,Common,/media/cards-webp/go_for_the_eyes.webp,/media/card-portraits/defect/go_for_the_eyes.webp,https://sts2.untapped.gg/en/cards/go_for_the_eyes,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
233-gold-axe,gold_axe,Gold Axe,Deal damage equal to the number of cards played this combat.,Gold Axe+,Retain. Deal damage equal to the number of cards played this combat.,Colorless,Colorless,Attack,1,Rare,/media/cards-webp/gold_axe.webp,/media/card-portraits/colorless/gold_axe.webp,https://sts2.untapped.gg/en/cards/gold_axe,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
234-grand-finale,grand_finale,Grand Finale,Can only be played if there are no cards in your Draw Pile. Deal 50 damage to ALL enemies.,Grand Finale+,Can only be played if there are no cards in your Draw Pile. Deal 60 damage to ALL enemies.,Silent,Silent,Attack,0,Rare,/media/cards-webp/grand_finale.webp,/media/card-portraits/silent/grand_finale.webp,https://sts2.untapped.gg/en/cards/grand_finale,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
235-grapple,grapple,Grapple,"Deal 7 damage. Whenever you gain Block this turn, deal 5 damage to the enemy.",Grapple+,"Deal 9 damage. Whenever you gain Block this turn, deal 7 damage to the enemy.",Ironclad,Ironclad,Attack,1,Uncommon,/media/cards-webp/grapple.webp,/media/card-portraits/ironclad/grapple.webp,https://sts2.untapped.gg/en/cards/grapple,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
236-grave-warden,grave_warden,Grave Warden,Gain 8 Block. Add a Soul into your Draw Pile.,Grave Warden+,Gain 10 Block. Add a Soul+ into your Draw Pile.,Necrobinder,Necrobinder,Skill,1,Common,/media/cards-webp/grave_warden.webp,/media/card-portraits/necrobinder/grave_warden.webp,https://sts2.untapped.gg/en/cards/grave_warden,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
237-graveblast,graveblast,Graveblast,Deal 4 damage. Put a card from your Discard Pile into your Hand. Exhaust.,Graveblast+,Deal 6 damage. Put a card from your Discard Pile into your Hand.,Necrobinder,Necrobinder,Attack,1,Common,/media/cards-webp/graveblast.webp,/media/card-portraits/necrobinder/graveblast.webp,https://sts2.untapped.gg/en/cards/graveblast,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
