name,color,type,rarity,cost,order,base_description,search_text,source,source_url,fetched_at_utc
Crash Landing,regent,attack,rare,1,498,Deal 21 damage to ALL enemies. / Fill your Hand with Debris.,crash landing regent rare attack deal 21 damage to all enemies. fill your hand with debris . deal 26 damage to all enemies. fill your hand with debris .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Creative AI,defect,power,rare,3,499,"At the start of your turn, add a random Power into your Hand.","creative ai defect rare power at the start of your turn, add a random power into your hand . at the start of your turn, add a random power into your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Crimson Mantle,ironclad,power,rare,1,500,"At the start of your turn, lose 1 HP and gain 8 Block.","crimson mantle ironclad rare power at the start of your turn, lose 1 hp and gain 8 block . at the start of your turn, lose 1 hp and gain 10 block .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Cruelty,ironclad,power,rare,1,501,Vulnerable enemies take an additional 25% damage.,cruelty ironclad rare power vulnerable enemies take an additional 25 % damage. vulnerable enemies take an additional 50 % damage.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Dark Embrace,ironclad,power,rare,2,502,"Whenever a card is Exhausted, / draw 1 card.","dark embrace ironclad rare power whenever a card is exhausted , draw 1 card. whenever a card is exhausted , draw 1 card.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
"Decisions, Decisions",regent,skill,rare,0,503,Draw 3 cards. / Choose a Skill in your Hand and play it 3 times.,"decisions, decisions regent rare skill draw 3 cards. choose a skill in your hand and play it 3 times. draw 5 cards. choose a skill in your hand and play it 3 times.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Defragment,defect,power,rare,1,504,Gain 1 Focus.,defragment defect rare power gain 1 focus . gain 2 focus .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Demesne,necrobinder,power,rare,3,505,"At the start of your turn, gain and draw 1 additional card.","demesne necrobinder rare power at the start of your turn, gain and draw 1 additional card. at the start of your turn, gain and draw 1 additional card.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Demon Form,ironclad,power,rare,3,506,"At the start of your turn, gain 2 Strength.","demon form ironclad rare power at the start of your turn, gain 2 strength . at the start of your turn, gain 3 strength .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Devour Life,necrobinder,power,rare,1,507,"Whenever you play a Soul, Summon 1.","devour life necrobinder rare power whenever you play a soul , summon 1 . whenever you play a soul , summon 2 .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Dying Star,regent,attack,rare,1,508,Deal 9 damage to ALL enemies. ALL enemies lose 9 Strength this turn.,dying star regent rare attack deal 9 damage to all enemies. all enemies lose 9 strength this turn. deal 11 damage to all enemies. all enemies lose 11 strength this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Echo Form,defect,power,rare,3,509,The first card you play each turn is played an extra time.,echo form defect rare power the first card you play each turn is played an extra time. the first card you play each turn is played an extra time.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Echoing Slash,silent,attack,rare,1,510,Deal 10 damage to ALL enemies. / Repeat this effect for each enemy killed.,echoing slash silent rare attack deal 10 damage to all enemies. repeat this effect for each enemy killed. deal 13 damage to all enemies. repeat this effect for each enemy killed.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Eidolon,necrobinder,skill,rare,2,511,"Exhaust your Hand. / If 9 cards were Exhausted this way, gain 1 Intangible.","eidolon necrobinder rare skill exhaust your hand . if 9 cards were exhausted this way, gain 1 intangible . exhaust your hand . if 9 cards were exhausted this way, gain 1 intangible .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
End of Days,necrobinder,skill,rare,3,512,Apply 29 Doom to ALL enemies. / Kill enemies with at least as much Doom as HP.,end of days necrobinder rare skill apply 29 doom to all enemies. kill enemies with at least as much doom as hp. apply 37 doom to all enemies. kill enemies with at least as much doom as hp.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Entropy,colorless,power,rare,1,513,"At the start of your turn, Transform 1 card in your Hand.","entropy colorless rare power at the start of your turn, transform 1 card in your hand . at the start of your turn, transform 1 card in your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Envenom,silent,power,rare,2,514,"Whenever an Attack deals unblocked damage, apply 1 Poison.","envenom silent rare power whenever an attack deals unblocked damage, apply 1 poison . whenever an attack deals unblocked damage, apply 2 poison .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Eradicate,necrobinder,attack,rare,0,515,Deal 11 damage X times.,eradicate necrobinder rare attack deal 11 damage x times. deal 14 damage x times.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Eternal Armor,colorless,power,rare,3,516,Gain 7 Plating.,eternal armor colorless rare power gain 7 plating . gain 9 plating .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Fan of Knives,silent,power,rare,2,517,Shivs now hit ALL enemies. / Add 4 Shivs into your Hand.,fan of knives silent rare power shivs now hit all enemies. add 4 shivs into your hand . shivs now hit all enemies. add 5 shivs into your hand .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Feed,ironclad,attack,rare,1,518,"Deal 10 damage. / If Fatal, raise your Max HP by 3.","feed ironclad rare attack deal 10 damage. if fatal , raise your max hp by 3 . deal 12 damage. if fatal , raise your max hp by 4 .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Fiend Fire,ironclad,attack,rare,2,519,Exhaust your Hand. / Deal 7 damage for each card Exhausted.,fiend fire ironclad rare attack exhaust your hand . deal 7 damage for each card exhausted . exhaust your hand . deal 10 damage for each card exhausted .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Flak Cannon,defect,attack,rare,2,520,Exhaust ALL your Status cards. / Deal 8 damage to a random enemy for each card Exhausted.,flak cannon defect rare attack exhaust all your status cards. deal 8 damage to a random enemy for each card exhausted . exhaust all your status cards. deal 11 damage to a random enemy for each card exhausted .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Foregone Conclusion,regent,skill,rare,1,521,"Next turn, put 2 cards from your Draw Pile into your Hand.","foregone conclusion regent rare skill next turn, put 2 cards from your draw pile into your hand . next turn, put 3 cards from your draw pile into your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Genesis,regent,power,rare,2,522,"At the start of your turn, gain .","genesis regent rare power at the start of your turn, gain . at the start of your turn, gain .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Genetic Algorithm,defect,skill,rare,1,523,Gain 1 Block. / Permanently increase this card's Block by 3.,genetic algorithm defect rare skill gain 1 block . permanently increase this card's block by 3 . gain 1 block . permanently increase this card's block by 4 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Glimpse Beyond,necrobinder,skill,rare,1,524,ALL players add 3 Souls into their Draw Pile.,glimpse beyond necrobinder rare skill all players add 3 souls into their draw pile . all players add 4 souls into their draw pile .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Gold Axe,colorless,attack,rare,1,525,Deal damage equal to the number of cards played this combat.,gold axe colorless rare attack deal damage equal to the number of cards played this combat. deal damage equal to the number of cards played this combat.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Grand Finale,silent,attack,rare,0,526,Can only be played if there are no cards in your Draw Pile. Deal 50 damage to ALL enemies.,grand finale silent rare attack can only be played if there are no cards in your draw pile . deal 50 damage to all enemies. can only be played if there are no cards in your draw pile . deal 60 damage to all enemies.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
GUARDS!!!,regent,skill,rare,2,527,Transform any number of cards in your Hand into Minion Sacrifice.,guards!!! regent rare skill transform any number of cards in your hand into minion sacrifice . transform any number of cards in your hand into minion sacrifice .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Hammer Time,regent,power,rare,2,528,"Whenever you Forge, all allies Forge as well.","hammer time regent rare power whenever you forge , all allies forge as well. whenever you forge , all allies forge as well.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Hand of Greed,colorless,attack,rare,2,529,"Deal 20 damage. / If Fatal, gain 20 Gold.","hand of greed colorless rare attack deal 20 damage. if fatal , gain 20 gold . deal 25 damage. if fatal , gain 25 gold .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Hang,necrobinder,attack,rare,1,530,Deal 10 damage. / Double the damage ALL Hang cards deal to this enemy.,hang necrobinder rare attack deal 10 damage. double the damage all hang cards deal to this enemy. deal 13 damage. double the damage all hang cards deal to this enemy.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Heavenly Drill,regent,attack,rare,0,531,Deal 8 damage X times. / Double X if it's 4 or more.,heavenly drill regent rare attack deal 8 damage x times. double x if it's 4 or more. deal 10 damage x times. double x if it's 4 or more.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Heirloom Hammer,regent,attack,rare,2,532,Deal 17 damage. / Choose a Colorless card in your Hand. Add a copy of that card into your Hand.,heirloom hammer regent rare attack deal 17 damage. choose a colorless card in your hand . add a copy of that card into your hand . deal 22 damage. choose a colorless card in your hand . add a copy of that card into your hand .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Helix Drill,defect,attack,rare,0,533,Deal 3 damage for each previously spent this turn.,helix drill defect rare attack deal 3 damage for each previously spent this turn. deal 5 damage for each previously spent this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Hellraiser,ironclad,power,rare,2,534,"Whenever you draw a card containing “Strike”, it is played against a random enemy.","hellraiser ironclad rare power whenever you draw a card containing “ strike ”, it is played against a random enemy. whenever you draw a card containing “ strike ”, it is played against a random enemy.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Hidden Gem,colorless,skill,rare,1,535,A random card in your Draw Pile gains Replay 2.,hidden gem colorless rare skill a random card in your draw pile gains replay 2 . a random card in your draw pile gains replay 3 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Hyperbeam,defect,attack,rare,2,536,Deal 26 damage to ALL enemies. / Lose 3 Focus.,hyperbeam defect rare attack deal 26 damage to all enemies. lose 3 focus . deal 34 damage to all enemies. lose 3 focus .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
I Am Invincible,regent,skill,rare,1,537,"Gain 9 Block. / At the end of your turn, if this is on top of your Draw Pile, play it.","i am invincible regent rare skill gain 9 block . at the end of your turn, if this is on top of your draw pile , play it. gain 12 block . at the end of your turn, if this is on top of your draw pile , play it.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Ice Lance,defect,attack,rare,3,538,Deal 19 damage. / Channel 3 Frost.,ice lance defect rare attack deal 19 damage. channel 3 frost . deal 24 damage. channel 3 frost .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Ignition,defect,skill,rare,1,539,Another player Channels Plasma.,ignition defect rare skill another player channels plasma . another player channels plasma .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Impervious,ironclad,skill,rare,2,540,Gain 30 Block.,impervious ironclad rare skill gain 30 block . gain 40 block .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Jackpot,colorless,attack,rare,3,541,Deal 25 damage. / Add 3 random 0 cards into your Hand.,jackpot colorless rare attack deal 25 damage. add 3 random 0 cards into your hand . deal 30 damage. add 3 random upgraded 0 cards into your hand .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Juggernaut,ironclad,power,rare,2,542,"Whenever you gain Block, deal 5 damage to a random enemy.","juggernaut ironclad rare power whenever you gain block , deal 5 damage to a random enemy. whenever you gain block , deal 7 damage to a random enemy.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Knife Trap,silent,skill,rare,2,543,Play every Shiv in your Exhaust Pile on the enemy.,knife trap silent rare skill play every shiv in your exhaust pile on the enemy. play every shiv in your exhaust pile on the enemy.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Knockdown,colorless,attack,rare,3,544,Deal 10 damage. / The enemy takes double damage from other players this turn.,knockdown colorless rare attack deal 10 damage. the enemy takes double damage from other players this turn. deal 14 damage. the enemy takes double damage from other players this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Machine Learning,defect,power,rare,1,545,"At the start of your turn, draw 1 additional card.","machine learning defect rare power at the start of your turn, draw 1 additional card. at the start of your turn, draw 1 additional card.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Make It So,regent,attack,rare,0,546,"Deal 6 damage. / Every 3 Skills you play in a turn, put this into your Hand.","make it so regent rare attack deal 6 damage. every 3 skills you play in a turn, put this into your hand . deal 9 damage. every 3 skills you play in a turn, put this into your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Malaise,silent,skill,rare,0,547,Enemy loses X Strength. Apply X Weak.,malaise silent rare skill enemy loses x strength . apply x weak . enemy loses x+1 strength . apply x+1 weak .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Mangle,ironclad,attack,rare,3,548,Deal 15 damage. / Enemy loses 10 Strength this turn.,mangle ironclad rare attack deal 15 damage. enemy loses 10 strength this turn. deal 20 damage. enemy loses 15 strength this turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Master of Strategy,colorless,skill,rare,0,549,Draw 3 cards.,master of strategy colorless rare skill draw 3 cards. draw 4 cards.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Master Planner,silent,power,rare,2,550,"When you play a Skill, it gains Sly.","master planner silent rare power when you play a skill, it gains sly . when you play a skill, it gains sly .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Mayhem,colorless,power,rare,2,551,"At the start of your turn, play the top card of your Draw Pile.","mayhem colorless rare power at the start of your turn, play the top card of your draw pile . at the start of your turn, play the top card of your draw pile .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Meteor Strike,defect,attack,rare,4+,552,Deal 24 damage. / Channel 3 Plasma.,meteor strike defect rare attack deal 24 damage. channel 3 plasma . deal 30 damage. channel 3 plasma .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Mimic,colorless,skill,rare,1,553,Gain Block equal to the Block on another player.,mimic colorless rare skill gain block equal to the block on another player. gain block equal to the block on another player.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Misery,necrobinder,attack,rare,0,554,Deal 7 damage. / Apply any debuffs on the enemy to ALL other enemies.,misery necrobinder rare attack deal 7 damage. apply any debuffs on the enemy to all other enemies. deal 9 damage. apply any debuffs on the enemy to all other enemies.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Modded,defect,skill,rare,0,555,Gain 1 Orb Slot. / Draw 1 card. Increase this card's cost by 1.,modded defect rare skill gain 1 orb slot. draw 1 card. increase this card's cost by 1. gain 1 orb slot. draw 2 cards. increase this card's cost by 1.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Monarch's Gaze,regent,power,rare,3,556,"Whenever you attack an enemy, it loses 1 Strength this turn.","monarch's gaze regent rare power whenever you attack an enemy, it loses 1 strength this turn. whenever you attack an enemy, it loses 1 strength this turn.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Multi-Cast,defect,skill,rare,0,557,Evoke your rightmost Orb X times.,multi-cast defect rare skill evoke your rightmost orb x times. evoke your rightmost orb x times.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Murder,silent,attack,rare,3,558,Deal 1 damage. / Deals 1 additional damage for each card drawn this combat.,murder silent rare attack deal 1 damage. deals 1 additional damage for each card drawn this combat. deal 1 damage. deals 1 additional damage for each card drawn this combat.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Necro Mastery,necrobinder,power,rare,2,559,"Summon 5. / Whenever Osty loses HP, / ALL enemies lose that much HP as well.","necro mastery necrobinder rare power summon 5 . whenever osty loses hp, all enemies lose that much hp as well. summon 8 . whenever osty loses hp, all enemies lose that much hp as well.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Neurosurge,necrobinder,power,rare,0,560,"Gain . / Draw 2 cards. / At the start of your turn, apply 3 Doom to yourself.","neurosurge necrobinder rare power gain . draw 2 cards. at the start of your turn, apply 3 doom to yourself. gain . draw 2 cards. at the start of your turn, apply 3 doom to yourself.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Neutron Aegis,regent,power,rare,1,561,Gain 8 Plating.,neutron aegis regent rare power gain 8 plating . gain 11 plating .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Nightmare,silent,skill,rare,3,562,"Choose a card. / Next turn, add 3 copies of that card into your Hand.","nightmare silent rare skill choose a card. next turn, add 3 copies of that card into your hand . choose a card. next turn, add 3 copies of that card into your hand .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Nostalgia,colorless,power,rare,1,563,The first Attack or Skill you play each turn is placed on top of your Draw Pile.,nostalgia colorless rare power the first attack or skill you play each turn is placed on top of your draw pile . the first attack or skill you play each turn is placed on top of your draw pile .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Oblivion,necrobinder,skill,rare,0,564,"Whenever you play a card this turn, apply 3 Doom to the enemy.","oblivion necrobinder rare skill whenever you play a card this turn, apply 3 doom to the enemy. whenever you play a card this turn, apply 4 doom to the enemy.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Offering,ironclad,skill,rare,0,565,Lose 6 HP. / Gain . / Draw 3 cards.,offering ironclad rare skill lose 6 hp. gain . draw 3 cards. lose 6 hp. gain . draw 5 cards.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
One-Two Punch,ironclad,skill,rare,1,566,"This turn, your next Attack is played an extra time.","one-two punch ironclad rare skill this turn, your next attack is played an extra time. this turn, your next attack is played an extra time.",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Pact's End,ironclad,attack,rare,0,567,Can only be played if you have 3 or more cards in your Exhaust Pile. / Deal 17 damage to ALL enemies.,pact's end ironclad rare attack can only be played if you have 3 or more cards in your exhaust pile . deal 17 damage to all enemies. can only be played if you have 3 or more cards in your exhaust pile . deal 23 damage to all enemies.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Primal Force,ironclad,skill,rare,0,568,Transform all Attacks in your Hand into Giant Rock.,primal force ironclad rare skill transform all attacks in your hand into giant rock . transform all attacks in your hand into giant rock .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Pyre,ironclad,power,rare,2,569,Gain at the start of each turn.,pyre ironclad rare power gain at the start of each turn. gain at the start of each turn.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Rainbow,defect,skill,rare,2,570,Channel 1 Lightning. / Channel 1 Frost. / Channel 1 Dark.,rainbow defect rare skill channel 1 lightning . channel 1 frost . channel 1 dark . channel 1 lightning . channel 1 frost . channel 1 dark .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Rally,colorless,skill,rare,2,571,ALL players gain 12 Block.,rally colorless rare skill all players gain 12 block . all players gain 17 block .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Reanimate,necrobinder,skill,rare,3,572,Summon 20.,reanimate necrobinder rare skill summon 20 . summon 25 .,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Reaper Form,necrobinder,power,rare,3,573,"Whenever Attacks deal damage, they also apply that much Doom.","reaper form necrobinder rare power whenever attacks deal damage, they also apply that much doom . whenever attacks deal damage, they also apply that much doom .",StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
Reboot,defect,skill,rare,0,574,Shuffle ALL your cards into your Draw Pile. / Draw 4 cards.,reboot defect rare skill shuffle all your cards into your draw pile . draw 4 cards. shuffle all your cards into your draw pile . draw 6 cards.,StratGG cards page snapshot,https://www.stratgg.com/cards/,2026-05-17T08:49:48.916628+00:00
